GeneID,0h,1.8h,1.8h,1.8h,1.8h,1.8h,1.8h,3.6h,3.6h,3.6h,9.1h,10.9h,10.9h,12.7h,12.7h,14.5h,14.5h,14.5h,21.8h,29.0h,29.0h,29.0h,30.9h,30.9h,30.9h,32.7h,32.7h,41.7h,43.6h,43.6h,43.6h,43.6h,43.6h,52.6h,72.6h,74.4h,79.9h,87.1h,87.1h,87.1h,94.4h,96.2h
BV898_03571,3,13,8,1,103,4,20,0,3,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,5,1
BV898_03572,1752,1021,962,2185,470,611,2165,381,315,594,715,185,96,9,16,134,225,16,22,315,284,76,79,38,150,29,31,48,13,45,18,30,33,0,0,0,0,12,0,0,0,10
BV898_03573,15031,8848,12874,13905,4288,6908,15945,3582,4125,6376,11366,3687,1526,80,28,650,982,55,122,2686,3140,1323,783,553,1703,440,1155,73,14,38,8,45,24,0,0,0,0,0,0,0,70,43
BV898_03574,98,75,111,130,33,156,146,59,90,122,334,49,95,10,16,94,94,24,18,49,78,22,62,27,41,29,32,39,21,49,10,57,15,18,0,93,21,45,37,92,6,0
BV898_03575,222,242,235,426,121,128,304,52,56,119,120,29,50,10,17,16,121,14,21,69,79,32,14,8,34,15,13,28,7,23,14,19,12,0,0,0,0,0,0,0,25,0
BV898_03576,0,4,0,17,25,7,0,2,4,3,6,0,11,0,0,1,34,0,0,3,3,0,3,0,1,9,4,0,0,2,0,0,0,0,74,0,13,20,79,122,159,9
BV898_03577,17,20,26,23,2,5,59,5,22,24,12,0,2,1,4,13,9,3,7,19,18,6,0,2,9,0,2,4,1,6,10,7,4,0,0,0,0,0,0,0,0,0
BV898_03578,79,78,118,258,5,81,116,32,40,59,119,154,169,7,9,105,54,4,22,39,39,19,24,17,29,24,8,22,10,39,23,40,14,0,0,85,0,0,0,46,20,44
BV898_03579,20,13,5,0,2,6,8,0,6,4,30,0,7,2,2,7,11,0,0,6,2,3,0,0,4,1,0,0,0,2,0,3,1,0,0,0,0,0,0,0,7,0
BV898_03580,5,27,43,45,2,17,93,2,9,15,66,7,0,0,3,7,23,4,1,16,9,6,0,5,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BV898_03581,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,3,2,6,4,0,0,0,0,0,4,0,91,15
BV898_03585,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
BV898_03587,9,3,6,27,13,34,21,4,7,6,24,29,1,3,4,0,0,3,3,7,3,5,0,1,3,0,2,3,5,8,9,10,8,0,0,0,0,0,0,0,3,15
BV898_03588,68,30,144,88,30,1,115,26,23,47,61,27,8,2,9,47,41,3,7,20,27,10,24,12,8,4,6,6,2,11,3,12,4,0,0,0,0,0,0,0,12,0
BV898_03589,33,18,30,60,40,25,79,8,12,11,37,18,0,2,3,8,4,1,6,13,11,7,1,3,3,3,3,2,3,1,1,3,3,0,0,0,0,0,0,0,0,0
BV898_03590,104,169,77,89,35,41,125,1,22,16,92,34,1,3,5,54,29,7,8,15,7,7,2,1,7,1,2,12,6,9,6,10,3,0,0,0,0,19,0,0,57,8
BV898_03591,7,33,9,101,5,63,42,0,15,17,135,31,27,1,7,1,0,1,2,20,13,6,1,6,5,1,1,9,1,3,3,8,2,0,0,0,0,0,0,0,0,0
BV898_03592,43,13,3,15,0,9,0,0,7,3,38,0,18,1,0,0,0,6,0,0,1,2,0,4,3,11,1,0,0,0,0,0,3,0,0,35,0,0,0,0,0,0
BV898_03594,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_03595,0,13,0,4,0,3,0,0,2,5,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,16,0
BV898_03596,1545,1879,797,2247,663,1339,2867,170,299,352,918,211,60,31,23,196,482,28,25,371,231,125,41,38,135,19,25,37,6,45,23,48,32,0,0,47,0,84,63,32,394,252
BV898_03598,58,111,98,101,32,63,104,9,16,46,34,4,10,4,4,13,67,4,1,23,16,10,1,1,13,2,5,15,9,46,13,35,29,0,0,34,0,0,0,40,20,11
BV898_03599,97,54,70,89,36,54,118,7,34,34,162,106,57,21,28,120,507,58,101,31,34,34,5,2,18,6,23,99,50,113,55,146,79,16,0,34,0,25,0,34,75,25
BV898_03600,142,47,81,38,4,36,113,45,37,58,89,98,65,28,40,37,236,65,66,45,44,56,23,27,27,36,79,184,109,352,133,427,190,137,43,0,18,13,78,180,203,96
BV898_03601,3632,2593,3681,4677,830,2044,5210,473,1772,1635,2456,438,683,82,194,567,1062,186,193,868,1047,346,196,101,365,155,142,786,501,1503,452,1982,1313,1702,294,645,522,462,606,610,667,406
BV898_03604,0,0,0,2,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,14,0,0,0,0,2
BV898_03605,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_03607,17,35,35,85,15,13,19,4,8,19,13,13,8,3,2,10,30,2,4,14,11,9,2,3,3,1,4,5,1,16,6,11,4,0,0,0,0,9,0,0,3,0
BV898_03608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
BV898_03609,167,175,27,309,35,29,138,8,34,53,24,17,0,0,0,14,36,0,0,31,18,12,6,7,10,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
BV898_03610,3,0,0,14,0,0,0,0,2,2,0,0,5,0,0,21,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_03611,24,48,1,63,8,19,21,12,11,19,15,6,0,0,2,1,7,0,0,7,5,5,1,0,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9
BV898_03612,0,0,3,3,0,0,0,0,3,1,0,0,0,0,1,20,0,0,1,0,3,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BV898_03613,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5,0,3,1,0,0,0,0,0,0,0,0,17
BV898_03617,0,0,0,0,0,0,14,1,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_03621,0,0,0,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
BV898_03622,11,14,20,33,48,25,26,4,11,13,5,0,5,0,0,0,0,1,4,6,10,6,4,1,1,1,2,3,4,6,2,4,4,0,0,0,0,0,0,0,6,4
BV898_03624,0,4,0,21,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_03626,46,8,55,32,5,4,9,2,7,5,89,2,0,0,5,12,4,2,0,3,5,5,0,0,2,0,0,1,2,5,3,1,4,0,0,0,0,0,0,0,19,3
BV898_03627,10,31,5,30,16,30,6,3,9,8,74,0,14,0,0,7,11,0,1,4,5,2,2,3,1,1,1,3,3,1,0,0,2,0,0,0,0,0,0,27,0,0
BV898_03628,301,252,370,289,110,211,149,107,191,144,271,34,90,23,26,95,369,43,50,95,131,64,52,22,74,70,47,33,22,124,34,98,40,70,0,22,0,0,100,0,228,45
BV898_03629,56,59,114,100,38,61,191,11,49,56,124,37,35,8,13,23,190,19,14,61,45,29,2,4,19,11,13,15,7,39,11,36,18,0,18,0,0,0,0,0,27,0
BV898_03631,7,0,4,0,0,0,23,0,1,1,0,6,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_03632,0,0,0,31,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,3,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BV898_03635,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_03637,37,0,12,0,0,0,0,1,3,0,0,4,0,0,5,0,0,0,3,0,1,7,0,0,0,0,0,2,4,4,5,7,2,0,0,23,0,0,0,0,0,0
BV898_03642,214,205,188,175,67,155,179,69,89,117,187,143,197,13,53,35,227,28,39,85,91,47,22,18,31,19,33,27,20,37,14,51,30,63,20,19,5,0,17,0,38,35
BV898_03644,115,21,27,60,15,57,21,6,30,38,38,0,26,7,12,19,20,3,16,17,18,17,6,1,16,7,17,21,4,10,5,17,10,0,0,0,22,0,13,26,48,47
BV898_03645,0,0,28,0,0,0,0,1,0,1,0,0,3,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
BV898_03646,0,0,0,0,0,0,0,1,5,7,0,0,0,1,3,0,5,8,1,5,0,0,0,2,0,2,2,1,0,1,0,5,1,0,0,49,11,0,34,0,35,0
BV898_03648,0,5,15,42,10,8,14,3,6,19,22,9,0,0,3,4,0,3,4,3,9,2,0,0,5,0,5,8,0,3,4,4,2,0,0,0,0,0,0,0,5,0
BV898_03649,54,4,37,16,0,32,38,2,5,1,49,9,0,2,3,1,20,2,2,6,9,1,1,1,6,4,0,6,2,9,16,13,6,30,0,0,0,0,0,0,0,13
BV898_03650,68,7,3,44,25,0,44,2,17,19,38,6,29,1,3,0,23,3,2,15,12,2,2,0,2,0,2,4,0,9,5,9,3,0,0,0,0,0,0,0,0,6
BV898_03651,110,58,44,55,8,79,58,16,40,46,58,26,13,2,4,8,18,2,6,36,21,7,3,4,11,10,10,12,6,11,2,15,1,0,0,45,0,0,0,0,0,0
BV898_03653,5,0,0,2,1,30,16,0,8,8,0,0,1,1,2,2,3,1,2,9,1,6,0,0,0,0,3,2,3,1,3,6,2,0,0,0,0,0,0,0,0,0
BV898_03654,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0
BV898_03657,68,34,39,25,13,3,42,3,16,21,31,1,0,2,10,31,12,8,3,21,27,16,0,1,7,0,0,9,4,13,3,8,9,22,0,6,0,0,0,0,10,0
BV898_03658,27,3,2,0,2,0,18,2,4,2,2,9,0,0,0,0,0,0,2,2,1,0,3,0,0,2,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0
BV898_03659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,29,0,0,0,0,0,0,0
BV898_03660,62,14,10,22,0,23,73,3,26,16,18,34,4,1,8,3,3,6,8,17,30,24,0,3,16,2,9,11,1,18,2,18,3,0,0,0,0,0,0,0,103,8
BV898_03661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,9,0,0,0,0,0,18
BV898_03662,40,35,132,96,61,37,87,31,57,74,79,64,42,13,12,61,57,19,25,74,61,44,8,8,34,5,17,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0
BV898_03663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,11,1,2,0,0,0,0,0,0,0,0,5,0
BV898_03664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,11,7,25,13,24,3,30,0,0,0,0,0,0,0,0
BV898_03667,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_03671,2,0,0,0,0,0,29,2,1,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
BV898_03672,0,3,0,0,8,0,10,0,1,3,3,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_03673,0,0,0,2,0,0,9,0,1,0,1,0,0,0,1,14,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_03674,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0
BV898_03675,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_03676,94,76,98,47,93,65,138,26,35,66,13,6,1,5,12,44,72,13,4,56,26,16,9,2,6,5,7,10,3,20,4,14,7,0,0,0,0,0,0,12,0,0
BV898_03678,6,109,33,55,12,38,80,16,34,49,50,7,7,3,5,3,60,2,9,24,15,13,2,5,16,2,8,8,5,7,6,12,8,0,0,0,0,0,0,0,30,0
BV898_03679,40,25,68,14,0,3,97,9,17,53,6,5,23,8,5,14,48,10,28,25,20,16,5,6,14,14,15,4,1,4,2,1,2,0,0,0,0,0,0,0,0,0
BV898_03680,11,36,0,28,22,34,85,2,11,19,55,57,0,1,1,7,23,7,3,13,9,4,1,5,11,1,2,8,2,11,2,9,5,0,0,0,0,0,0,0,0,0
BV898_03681,191,50,151,194,189,91,538,21,37,95,260,46,34,5,19,57,221,15,21,72,40,17,14,6,15,10,10,19,6,19,18,16,12,0,0,0,0,11,0,0,57,0
BV898_03682,0,24,0,0,0,0,37,1,6,4,3,0,5,1,12,0,24,1,0,3,4,7,0,0,4,2,3,5,0,3,4,1,1,0,0,0,0,0,0,0,0,0
BV898_03683,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_03690,0,0,43,18,0,0,5,2,15,8,0,29,25,9,4,25,24,7,3,5,5,13,11,16,12,36,33,40,17,69,35,118,26,84,0,68,21,20,76,31,34,0
BV898_03691,223,194,129,109,91,95,136,27,32,43,86,44,17,11,7,0,111,6,13,18,29,15,12,12,15,5,5,15,8,16,10,31,7,0,0,38,70,92,0,22,10,0
BV898_03692,51,28,104,51,14,52,27,3,24,40,47,43,0,2,6,39,9,5,1,17,26,6,1,2,11,0,2,2,2,12,4,12,4,0,0,0,0,0,0,0,26,15
BV898_03693,7,20,50,57,12,5,51,12,22,26,34,34,17,2,5,35,72,6,6,21,15,15,5,2,6,2,10,6,4,16,3,15,6,0,12,0,27,0,0,0,44,0
BV898_03694,5,6,14,35,0,9,72,0,3,3,23,8,22,0,7,2,58,2,4,4,5,1,0,0,1,0,0,5,0,15,2,5,5,0,0,0,10,0,0,8,56,54
BV898_03695,143,111,52,134,47,138,24,11,36,72,82,130,30,10,25,80,59,31,32,45,48,25,10,5,13,15,15,17,10,11,6,16,7,0,16,18,0,0,0,22,1,0
BV898_03696,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_03697,184,226,95,125,67,39,322,46,46,59,241,288,83,16,57,306,202,77,97,60,34,19,14,9,22,48,32,125,30,111,26,42,11,0,0,0,0,0,0,0,1,0
BV898_03699,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,18,2,9,1,7,1,0,0,0,0,0,0,0,0,0
BV898_03706,0,0,11,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,2,4,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_03708,53,53,31,135,0,22,25,7,15,32,0,19,1,3,2,10,0,0,5,12,12,4,1,4,10,3,8,8,3,15,2,20,13,0,0,0,0,0,0,0,0,3
BV898_03709,87,83,88,60,29,65,109,15,25,38,99,101,17,1,8,18,295,7,9,22,40,18,8,12,16,5,12,6,11,7,1,9,7,0,0,0,0,0,0,0,0,19
BV898_03710,0,0,7,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_03712,0,0,0,3,0,0,0,0,2,1,0,0,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BV898_03714,14,2,12,6,0,5,33,5,6,2,0,1,8,1,0,8,16,1,1,4,1,0,2,2,1,1,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0
BV898_03716,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
BV898_03718,0,0,35,0,0,2,1,3,14,12,14,7,1,1,4,60,0,2,2,8,7,6,5,1,2,6,9,15,6,16,3,6,7,17,0,0,15,0,14,25,10,0
BV898_03719,70,114,66,110,46,125,107,6,18,35,39,38,0,0,0,28,18,3,12,24,22,9,0,2,10,1,4,21,11,26,6,22,14,0,0,0,0,0,0,0,0,0
BV898_03721,23,47,154,52,0,49,54,3,24,36,104,49,64,0,15,27,84,9,5,18,26,20,2,5,6,2,2,7,4,18,12,23,3,14,0,0,0,9,0,0,30,0
BV898_03722,138,33,108,85,45,102,131,21,45,66,220,24,5,5,12,29,100,12,20,38,45,30,19,8,14,11,28,20,13,25,2,11,11,0,0,20,10,0,0,0,11,27
BV898_03723,37,2,3,82,5,6,12,10,8,10,52,0,0,3,6,0,54,2,5,13,14,7,0,2,5,2,7,1,2,5,4,4,2,0,0,0,0,0,0,0,0,0
BV898_03724,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0
BV898_03725,11,14,0,46,9,14,3,3,13,8,9,41,0,0,0,10,0,5,4,7,9,2,0,0,6,0,1,1,0,1,0,5,1,0,0,0,0,0,0,0,0,0
BV898_03726,2,10,17,51,0,0,7,7,7,13,0,4,5,1,1,3,0,1,0,4,4,1,6,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_03727,137,99,168,135,62,106,335,26,98,92,197,92,142,26,29,113,296,19,93,89,75,56,15,25,30,18,17,34,17,57,26,32,21,0,0,0,0,0,11,17,10,16
BV898_03728,179,118,217,306,90,102,381,46,86,129,353,124,177,35,46,171,432,68,22,93,81,50,18,28,47,20,37,30,9,35,20,20,26,0,18,56,22,0,31,21,99,84
BV898_03729,60,36,93,123,65,94,213,8,20,74,214,69,31,3,9,31,126,13,2,23,19,9,16,9,10,13,19,9,12,18,7,18,13,0,0,23,0,0,0,0,2,19
BV898_03730,67,36,46,35,13,80,70,14,26,32,64,10,16,0,0,0,8,3,1,21,19,8,4,2,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_03731,60,112,27,113,27,39,149,1,23,9,91,4,10,0,5,1,0,5,0,15,16,3,0,1,2,0,0,4,2,3,2,0,3,0,0,0,0,0,0,23,41,7
BV898_03732,10,11,0,4,0,27,8,6,1,4,0,0,0,0,0,0,13,0,0,1,1,0,3,0,0,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BV898_03735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,72,24
BV898_03736,7,9,10,24,15,0,83,1,8,14,0,16,8,0,2,8,1,3,5,9,6,0,2,3,0,1,1,1,2,5,4,5,3,0,12,0,0,0,0,0,39,0
BV898_03737,0,0,16,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
BV898_03739,26,73,76,137,34,5,86,44,45,48,50,20,49,5,5,75,79,8,18,23,38,11,19,10,16,8,9,19,15,24,21,22,14,80,23,0,16,21,0,31,14,56
BV898_03742,127,338,216,469,92,251,524,57,77,97,504,473,106,28,95,171,669,64,50,60,71,66,16,16,49,26,123,201,106,414,126,493,201,226,82,285,221,128,241,283,602,161
BV898_03743,23,17,0,68,13,0,21,4,9,15,24,1,0,2,2,1,18,1,7,11,9,7,0,1,3,3,8,6,5,10,6,21,3,0,0,0,0,0,0,0,0,17
BV898_03744,164,166,2,16,23,13,151,14,18,34,65,1,11,3,11,0,56,9,6,22,10,10,14,2,13,2,8,7,8,24,7,30,17,40,28,0,0,0,0,0,44,0
BV898_03748,66,126,198,231,231,22,332,3,26,44,13,42,36,3,7,33,35,6,1,28,22,19,1,0,12,2,2,3,5,5,8,9,5,0,0,0,0,0,0,0,0,0
BV898_03749,91,88,39,92,29,47,106,11,26,38,35,4,16,0,0,0,0,1,0,13,11,7,1,6,9,0,1,1,0,0,2,2,3,0,0,0,0,0,0,0,4,16
BV898_03750,0,7,26,0,0,8,11,3,8,20,0,0,0,0,0,0,21,0,1,9,9,3,6,1,4,0,3,3,3,7,0,2,9,0,0,0,18,0,0,0,0,0
BV898_03751,115,159,82,11,18,97,165,58,35,59,241,6,74,11,8,6,174,10,3,29,49,23,19,15,32,24,29,20,12,28,9,14,15,0,15,0,17,24,0,0,0,0
BV898_03752,12,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,16
BV898_03753,33,11,17,45,0,0,50,2,19,13,0,0,1,0,4,50,1,2,3,14,4,5,0,1,1,0,0,6,1,17,1,8,9,0,0,73,0,0,0,0,0,6
BV898_03754,0,0,15,1,2,7,6,1,11,7,12,0,0,2,5,0,10,3,2,5,7,3,1,1,3,1,2,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0
BV898_03755,0,22,6,3,0,0,0,2,5,8,14,0,0,0,0,0,37,2,0,3,5,1,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BV898_03756,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9,22
BV898_03757,106,139,59,146,3,49,182,13,49,73,175,68,19,10,10,56,214,21,13,30,28,29,16,6,17,6,8,25,32,47,12,65,34,0,13,0,0,0,0,0,4,0
BV898_03758,11,9,6,36,14,7,15,1,7,5,15,0,8,2,0,0,0,0,0,9,5,1,0,0,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
BV898_03759,27,24,175,21,27,76,96,11,31,63,23,30,16,6,13,5,23,8,23,28,31,13,11,8,23,9,13,4,3,10,1,11,6,0,0,0,0,0,0,0,4,0
BV898_03760,106,41,93,85,22,7,76,11,24,15,3,6,0,1,2,7,11,5,0,21,4,8,1,0,5,3,0,3,0,0,2,3,3,0,0,0,0,0,0,0,0,0
BV898_03761,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,2
BV898_03763,0,9,0,2,0,0,0,1,0,1,7,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_03764,103,55,16,103,28,11,42,22,26,31,32,1,14,16,16,0,0,8,11,12,20,17,9,4,11,15,19,26,5,31,14,45,13,0,0,0,0,0,46,0,0,17
BV898_03766,29,59,196,73,23,35,81,5,23,28,45,28,37,0,6,0,133,3,1,13,19,11,6,5,12,0,5,8,1,14,12,9,9,0,0,0,0,0,0,0,17,0
BV898_03767,116,167,123,201,47,35,162,6,42,58,37,4,16,1,9,1,2,3,0,36,18,8,1,1,11,1,2,3,1,7,2,2,4,0,0,0,0,0,0,0,17,0
BV898_03768,26,7,4,41,18,11,18,2,14,13,106,16,1,0,6,0,38,5,3,6,12,3,10,5,17,6,8,14,0,17,7,15,7,19,0,22,0,37,0,0,0,0
BV898_03769,25,0,2,135,23,48,39,8,6,17,10,11,0,0,5,46,0,1,0,4,6,4,2,5,7,5,13,1,1,4,2,1,4,0,0,0,0,0,0,0,0,0
BV898_03770,100,208,172,455,229,111,256,18,39,57,251,237,196,1,15,69,53,10,4,54,37,22,4,6,16,8,9,7,1,9,1,9,7,0,0,0,0,0,0,0,13,14
BV898_03771,134,113,238,157,28,67,187,57,77,82,216,92,63,4,15,17,95,25,20,33,63,27,59,19,35,28,34,22,6,13,6,21,6,0,396,814,361,231,264,368,103,72
BV898_03772,51,77,142,97,93,125,75,10,43,37,153,8,3,2,7,46,96,6,11,19,26,10,3,3,11,4,7,5,5,17,8,17,6,0,0,0,0,0,0,0,10,21
BV898_03773,2,11,22,13,2,8,26,0,5,5,14,20,18,2,2,32,60,2,7,6,6,5,0,0,2,0,4,5,4,8,2,10,1,0,0,0,0,0,0,0,0,0
BV898_03774,33,62,91,79,63,66,119,13,29,28,99,35,21,4,6,22,141,7,1,21,18,8,0,2,6,1,4,3,5,12,6,6,5,0,1,0,0,0,0,0,7,0
BV898_03775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BV898_03776,13,0,11,4,0,0,4,3,1,2,0,14,1,0,4,0,17,0,1,2,0,3,0,0,6,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
BV898_03777,18,32,55,1,0,7,0,5,7,19,35,54,27,50,27,79,305,40,58,21,6,26,4,11,27,32,48,32,14,44,22,24,10,0,0,0,0,0,0,0,0,0
BV898_03778,27,18,7,20,0,0,40,1,7,8,0,1,5,1,0,1,0,2,2,2,3,1,0,1,0,0,0,5,1,2,2,9,2,0,0,0,0,0,0,0,0,0
BV898_03779,169,261,255,311,127,247,291,37,91,180,182,24,40,8,5,56,32,4,3,108,82,21,5,6,17,2,7,13,10,17,5,11,13,0,0,18,0,0,0,17,42,37
BV898_03780,8,5,5,7,0,5,11,0,0,0,0,3,0,0,0,0,4,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
BV898_03781,32,68,59,194,55,37,178,14,23,44,70,5,11,1,17,46,47,7,5,23,21,12,7,9,16,6,14,26,7,35,13,26,17,0,23,0,0,0,0,11,5,6
BV898_03782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,14
BV898_03784,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64,0,0,43,0
BV898_03785,0,12,0,0,0,1,0,0,2,1,0,0,4,0,2,0,0,2,1,7,1,4,0,1,1,1,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0
BV898_03786,185,37,73,96,46,15,50,3,19,28,290,17,25,1,6,16,22,7,3,16,5,8,1,4,5,1,3,16,10,28,8,22,8,0,0,4,0,0,0,0,0,11
BV898_03787,0,0,0,17,0,0,0,1,7,7,34,0,0,1,0,0,31,2,1,0,2,2,0,0,0,2,1,7,0,11,2,9,5,0,0,0,0,0,0,0,21,0
