,0h,1·8h,3·6h,9·1h,10·9h,12·7h,14·5h,16·3h,18·1h,21·8h,29·0h,30·9h,32·7h,36·3h,38·1h,41·7h,43·6h,52·6h,54·4h,56·3h,70·8h,72·6h,74·4h,79·9h,83·5h,87·1h,94·4h,96·2h,98·0h
BV898_16238,254.6398652,235.5230914166667,354.72049236666663,69.3115629,22.4557370165,96.25032458999999,71.05000156666667,2.160025488,52.101571004,22.90723334,272.84819555666667,400.72502979999996,106.20037803,11.76789013,26.958710170000003,7.272938849,1.0242386066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_16249,56.77780779,30.64165450333334,31.708181359999998,43.31972681,0.0,4.7964851355,4.783728507,8.640101953,46.965708910000004,0.0,23.828364269999998,12.317030513333334,7.372239095,11.76789013,21.24869881,65.45644964,25.765303539999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55702532,0.0,161.0878598
BV898_16258,0.0,30.27678936166667,0.0,1.23770648,7.44495745,7.73850059,15.262990854,2.160025488,0.0,7.635744447,0.0,9.659315926666666,71.286421498,35.3036704,0.0,0.0,304.61670083,2063.136411,11094.775273,7469.1057845,14045.68866,10850.96404,15373.57252,11420.12919,6923.39156,2918.8737046666665,1944.495886,1991.669254,2826.63603
BV898_16259,1.72053963,9.334005070666667,2.5738579866666664,172.0412008,408.99005785,54.1695041,70.92833638,8.640101953,7.198516709,0.0,8.404208826666666,9.659315926666666,260.873371395,0.0,3.884671862,0.0,3.9694596258000003,0.0,77.97558955,1380.2816659999999,514.2586239,392.9671556,1053.145611,150.9743236,1413.55084,1350.9703880666666,947.115003,1279.593956,291.7817837
BV898_16270,137.6431704,84.59133563666667,93.11485067,39.60660737,72.69425235,39.459426855,17.929779736666667,8.640101953,82.88815233,30.54297779,79.13028763666667,89.98377575,63.080749014999995,35.3036704,45.3524033,36.36469425,34.416481632,0.0,140.5009163,0.0,136.599947,0.0,0.0,0.0,0.0,0.0,10.58229054,0.0,21.27575506
BV898_16271,125.599393,106.33622387500002,63.723995693333336,59.40991106,71.18108794,82.948414915,58.87560743,84.24099404,121.579416775,61.08595558,67.11276401666667,24.634061023333334,29.697314730000002,47.07156054,35.757720075,43.63763309,59.416420300000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51900844,0.0,12.15757432
BV898_16272,958.3405739,906.0113384,942.3239488333334,703.0172809,776.87652125,423.568121,662.6659573000001,736.5686915,1049.2143034,1336.255278,682.2365772,900.1446948333333,759.7496605,329.5009238,507.67593420000003,509.1057194,260.92402752000004,332.7639373,680.2423163,385.03771945,586.5762429,228.1744774,294.1747516,0.0,396.9972571,331.19144343333335,34.39244424,0.0,27.35454222
BV898_16274,51.6161889,56.030166856666675,44.522181236666675,23.51642313,32.019467365000004,4.7964851355,23.732536356666667,50.76059898,24.7995074285,7.635744447,21.85685261333333,33.66849488333333,7.372239095,0.0,38.612725755,7.272938849,22.930377674,0.0,0.0,128.3459065,0.0,0.0,0.0,0.0,0.0,31.57014096,31.74687161,26.76974804,0.0
BV898_16275,0.0,45.45894425966667,13.683987440000001,0.0,38.61708701,0.0,0.0,0.0,0.0,0.0,13.231561456,9.756470166666666,3.686119548,0.0,0.0,7.272938849,125.98671793400001,1142.489518,258.550639,214.6263911,200.882275,0.0,241.2232963,0.0,216.5439584,316.0559674666667,132.2786317,37.47764726,0.0
BV898_16288,3.44107926,35.25321578333333,35.09973618666667,8.663945363,5.26596641,51.2274886655,36.14013601033333,17.28020391,8.48009963,22.90723334,26.020958253333333,23.772913856666666,22.533433985,35.3036704,14.275028405,7.272938849,5.1177845764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_16289,68.8215852,78.20534577000001,85.52304217333334,68.07385642,25.542712385,26.924441135000002,16.319166059333334,9.720114697,16.464453245,7.635744447,57.25699576666667,21.879192196666665,18.43059774,23.53578027,14.5090212665,14.5458777,16.2535059878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.23636148
BV898_16296,63.65996631,35.061887985666665,108.13078750333334,23.51642313,132.7382274,9.59297027,42.45981328,41.04048428,2.708211281,15.27148889,45.777653683333334,85.33518524666665,24.27231458,188.2862422,19.18936645,14.5458777,55.139676752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.43984880000001,0.0,85.66319374,0.0
BV898_16301,39.57241149,9.313352801999999,6.592055461666667,0.0,73.72352975,492.18349929,100.12208883999999,37.80044605,24.228856085,7.635744447,22.86803741,26.611695919,13.00559759,152.9825718,3.884671862,7.272938849,14.698303012,0.0,0.0,0.0,0.0,190.1453978,0.0,0.0,0.0,0.0,0.0,53.53949609,0.0
BV898_16303,130.7610119,27.35181805166667,39.55652145,13.61477128,28.085154185,74.122368575,7.978774196,0.0,17.96122172,0.0,34.70068744,58.86260020666666,56.12522661,58.83945067,5.710011365,21.81881655,23.928855664000004,0.0,177.15332925,0.0,144.635238,202.8217577,0.0,0.0,0.0,162.5782257,0.0,0.0,0.0
BV898_16307,160.0101856,53.830319734666666,17.828951046666667,7.426238882,218.98902791,40.546972625,26.881594929333335,46.440548,8.98061086,30.54297779,23.257554083333332,21.879192196666665,0.0,23.53578027,23.30803117,29.0917554,15.08786204,0.0,158.8271228,206.6772655,0.0,0.0,0.0,0.0,0.0,0.0,79.36717903,96.37109296,0.0
BV898_16309,127.3199326,71.8442353045,35.41155784,77.97550826,15.79789923,9.59297027,14.449906696,19.44022939,1.211442804,15.27148889,26.94328634,11.983611170000001,24.27231458,11.76789013,23.07403831,7.272938849,12.98594148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_16311,91.18860039,36.81873933666667,61.59891284666667,42.08202033,12.468766145,47.197927445,85.48334042666666,23.76028037,31.85774391,30.54297779,55.23104608,45.179575856666666,42.702912325,70.60734081,59.627431709999996,94.54820504,45.559912394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_16312,156.5691063,211.61833253333336,68.55689067666667,142.3362452,96.36077793,22.127955995,72.79935039333333,14.04016567,29.0793925175,68.72170002,83.09487046333332,78.94522497333332,52.230748715000004,47.07156054,6.739677543499999,80.00232734,43.003852648,0.0,0.0,213.90984415,160.70582,0.0,0.0,0.0,0.0,0.0,21.16458107,16.06184883,0.0
BV898_16313,165.1718045,45.86737779999999,66.86320760333332,97.77881195,69.48641233000001,78.91885371000001,24.486171839999997,8.640101953,0.0,53.45021113,32.06592879666667,80.56072492,35.539031575,23.53578027,26.958710170000003,14.5458777,17.2500618678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_16314,295.9328164,178.33540392666666,227.1415462,241.3527637,82.98402746,68.238337675,40.44372022666666,24.84029312,61.36274233,83.99318892,132.66867263333333,127.26828662333332,61.55022676,70.60734081,67.63076828999999,123.6399604,99.441581962,0.0,0.0,190.7790143,120.529365,0.0,0.0,0.0,0.0,0.0,15.87343581,0.0,0.0
BV898_16315,10.32323778,89.53106511666665,85.76638709333332,40.84431385,22.0320681135,12.5349857255,18.736149270000002,56.1606627,35.276886765,45.81446668,54.45380278,51.80580124,63.497465704999996,0.0,25.92904399,21.81881655,33.633460442,0.0,0.0,0.0,0.0,228.1744774,0.0,0.0,0.0,0.0,18.51900844,0.0,21.27575506
BV898_16316,18.92593593,19.655340826499998,20.02969865333333,64.36073698,0.0,47.197927445,29.70618292333333,0.0,0.0,15.27148889,14.28253507,14.58612813,26.011195185,23.53578027,31.873048214999997,43.63763309,32.638390912,0.0,0.0,0.0,433.9057139,507.0543943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_16317,106.6734571,275.49538590000003,544.0984036666666,188.131385,177.89228752,296.81009615,183.71670286666668,132.8415675,61.722973316499996,267.2510556,500.2726241333333,283.7927428,183.60888855000002,258.893583,308.99550085,218.1881655,290.64612956,0.0,102.5994599,0.0,409.7998409,0.0,0.0,506.842372,108.2719792,86.86346453333334,21.16458107,48.18554648,0.0
BV898_16327,43.01349075,29.96939353666667,27.624506476666667,37.13119441,7.62646864,0.0,19.402399746333334,0.0,5.416422562,7.635744447,30.22306267,16.479849792333333,5.633358495,11.76789013,21.014705952,29.0917554,11.748168186000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1969679
BV898_16339,56.77780779,58.326620476666676,89.86024931333333,84.16404067,11.1371129135,54.936428035,17.732337389666665,60.48071367,67.920467585,61.08595558,47.305210636666665,12.317030513333334,26.011195185,47.07156054,72.545106355,123.6399604,76.511365076,0.0,0.0,0.0,0.0,0.0,88.25242547,0.0,0.0,0.0,34.39244424,53.53949609,18.23636148
BV898_16349,203.0236763,110.14532566999999,144.67186383333333,65.59844346,13.7397728565,101.36743157999999,22.09537028533333,0.0,20.454247445,76.35744447,93.04844563666666,78.43073815666666,70.45298810999999,47.07156054,72.07712061500001,138.1858381,143.120164114,0.0,0.0,0.0,265.1646029,0.0,129.4368907,463.706851,0.0,77.037893,126.9874864,53.53949609,0.0
BV898_16351,323.4614504,243.63324225,158.6153822,189.3690915,225.40642149999996,22.127955995,96.69640050666668,42.12049702,65.13735097,68.72170002,107.93799962333333,74.07361040333332,81.92806344499999,129.4467915,164.513571965,189.0964101,244.80354477999998,232.9347561,0.0,0.0,112.494074,0.0,105.9029106,21.56776051,90.22664934,45.16900156666667,386.2536046,813.8003405,218.8363378
BV898_16353,0.0,50.69474981216666,47.212618006666666,29.70495553,31.656016604999998,17.33147086,22.61478706666667,0.0,18.031361835,15.27148889,61.90126483666666,67.48934163333332,70.869704805,23.53578027,25.92904399,29.0917554,46.87145874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_16354,24.08755482,76.88179649833334,118.99757203333333,108.9181703,122.26694109,20.2734863105,53.427753859999996,66.96079014,37.4144467,99.26467781,86.67351671666667,113.22896178666666,114.89478102500001,117.6789013,54.713093665,123.6399604,83.23953829199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.45572634,0.0,0.0
BV898_16357,125.599393,177.68508005166666,160.42864340000003,181.9428526,145.20699355,233.0476218,296.5671132,248.4029312,462.2386216,145.0791445,176.0110904666667,115.84111888666666,57.65574886500001,70.60734081,144.3882341,116.3670216,144.00273948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.21153939,16.049561043333334,0.0,0.0,0.0
BV898_16358,598.7477913,509.48609624833335,1101.5772236,315.6151525,13.98193057,0.0,34.250700454333334,34.56040781,28.578881285,15.27148889,607.6870123666666,221.2073322,70.24462974000001,117.6789013,89.675140445,0.0,37.375137522,0.0,0.0,0.0,96.42349198,0.0,94.1359205,161.7582038,0.0,0.0,21.16458107,139.2026898,1948.251285
BV898_16360,170.3334234,110.39367243166669,122.00582913333334,76.73780178,88.06805432,42.40144231,16.875729932000002,33.48039507,29.0746273,15.27148889,73.90055916666667,104.47274964333333,44.85850962,23.53578027,50.03274848,21.81881655,34.250464699999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51900844,48.18554648,0.0
BV898_16362,0.0,15.953656186333333,10.795308461666666,64.36073698,148.89957737,195.12204273,130.48466903333335,92.881096,126.720044065,38.17872223,45.904509166666664,57.732871466666666,50.491868114999995,82.37523094,65.805428775,36.36469425,63.12310305600001,0.0,24.434941965,0.0,16.070582,0.0,0.0,75.48716179,0.0,0.0,39.68358951,0.0,75.9848395
BV898_16378,156.5691063,165.953607935,72.57808750666668,76.73780178,69.788788185,17.33147086,42.89822126666667,96.12113423,111.972310104,7.635744447,58.695696010000006,14.447017273333332,24.27231458,35.3036704,21.24869881,87.27526619,67.194791532,0.0,0.0,0.0,88.38820098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_16383,106.6734571,76.15407509983334,142.23795866666666,42.08202033,31.292994225,17.33147086,65.48895207666668,4.320050977,15.03782488,76.35744447,69.43758360666668,52.569794163333334,117.46709503,94.14312108,157.16561059999998,58.18351079,52.125378526,0.0,0.0,0.0,0.0,0.0,64.71844535,0.0,0.0,0.0,5.291145268,0.0,0.0
BV898_16384,25.80809445,91.48962336283334,92.35844256333333,11.13935832,26.935012144999998,51.2274886655,24.284849422666667,1.080012744,41.90951735,15.27148889,57.77515796666666,69.95274773666667,46.805748564999995,23.53578027,33.932380576499995,50.91057194,47.986711478000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.55151012
BV898_16386,41.29295112,111.35874006,112.57619605666667,13.61477128,89.03668515000001,69.32588344,86.53064328333333,162.0019116,109.614799355,22.90723334,116.35685767333332,36.18709861,55.916868265000005,105.9110112,57.56809935,29.0917554,30.330247258600004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_16387,34.4107926,57.19848754833333,29.64019856,121.2952351,212.99701674000002,48.28547321,69.25189780333334,112.3213254,123.927397025,22.90723334,27.10993064,9.756470166666666,9.319478043,11.76789013,54.151413205000004,21.81881655,25.472545882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.87343581,0.0,0.0
BV898_16388,268.4041823,229.05783282000002,252.5653050666667,450.5251589,125.77715695,156.303859605,63.94166714666667,44.28052251,23.662969959,45.81446668,160.95489220000002,178.96369263333335,124.83933415,23.53578027,105.7755083,72.72938849,80.39690309199999,0.0,0.0,0.0,0.0,0.0,141.2038808,0.0,0.0,0.0,44.97473478,165.9724379,0.0
BV898_16390,0.0,0.0,4.018197476,12.3770648,7.62646864,0.0,8.774178306666666,84.24099404,36.628609797,38.17872223,15.019989556666665,7.056798965666666,13.00559759,35.3036704,10.624349406499999,21.81881655,35.622075148,0.0,433.69921115,653.4315458,80.35290998,240.8508373,894.2912448,0.0,156.3928589,323.0815750666667,0.0,342.652775,0.0
BV898_16400,323.4614504,188.08013289,89.08346650666665,97.77881195,1.08949552,92.220763325,63.766558712,71.28084111,26.65174169,38.17872223,79.96375901,88.42347343333334,11.058358645,164.7504619,95.619144635,87.27526619,125.229754756,0.0,0.0,222.5755167,0.0,190.1453978,194.155336,21.56776051,0.0,70.0544201,5.291145268,182.0342867,0.0
BV898_16401,166.8923441,173.16856202,141.3926991,53.22137866,15.25293728,4.7964851355,70.17217243,21.60025488,41.048775115,7.635744447,124.71020854333335,102.14845438666667,52.02239037,47.07156054,44.556729985,29.0917554,29.249811195800003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_16402,103.2323778,51.075668345333334,49.037255890000004,0.0,32.32184322,40.546972625,26.59676758,46.440548,1.496768477,7.635744447,48.798348909999994,44.512737175666665,18.638956085,23.53578027,7.769343725,29.0917554,24.186362400599997,0.0,0.0,39.74562798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_16408,301.0944353,315.5192028333333,226.15633383333338,215.3609276,23.24285668,71.18035312,116.71450670000002,35.64042056,18.17164206,99.26467781,220.57649636666667,156.05192593333334,120.52813952,82.37523094,167.9302581,240.006982,179.32171074,199.6583624,339.40217225000004,0.0,176.776402,0.0,0.0,0.0,0.0,0.0,214.2913834,133.8487402,18.23636148
BV898_16412,18.92593593,40.42902240033333,110.77312220333333,64.36073698,133.10167817,23.98242568,6.666078704333334,0.0,0.0,7.635744447,53.79234583666667,123.17010029333333,44.85850962,23.53578027,11.654015585,21.81881655,3.07271582,0.0,0.0,0.0,128.564656,0.0,0.0,0.0,0.0,0.0,58.20259795,0.0,0.0
BV898_16415,92.90914002,49.593913148333336,72.01392291,0.0,84.55783841,48.28547321,52.4352458,39.96047153,9.691542435,129.8076556,54.27071922,42.91047823666667,9.319478043,23.53578027,104.18416167999999,58.18351079,49.989176288,0.0,53.35171915,0.0,0.0,0.0,0.0,0.0,24.06043982,0.0,42.32916215,10.70789922,0.0
BV898_16416,318.2998316,135.352534455,158.08177965000002,24.75412961,40.190469575,98.425416115,75.51000098333334,23.76028037,93.50104669000001,137.4434,105.61138996666666,125.93100842333335,126.36985635,164.7504619,166.104918605,138.1858381,155.770526004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.97473478,53.53949609,21.27575506
BV898_16424,1.72053963,201.50228198166667,122.43485020666667,2560.814708,2519.1281387,988.3401408,434.7193858166667,1.080012744,12.399753711999999,0.0,618.3795693333333,1664.672082666667,2862.8676044500003,141.2146816,11.654015585,0.0,2.757327598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.64172626666667,0.0,219.511934,12.15757432
BV898_16445,178.9361215,170.33876787666668,345.6290543333333,240.1150572,215.6616083,145.3027217,113.02120127,24.84029312,11.188310912,213.8008445,245.35265719999998,400.55000163333335,306.0122532,117.6789013,142.65658933,181.8234712,120.517717088,377.1324622,0.0,222.5755167,112.494074,0.0,158.8543658,0.0,0.0,60.988331966666664,0.0,0.0,0.0
BV898_16453,154.8485667,228.54260753333332,125.46286136666667,74.26238882,21.7899104,25.069971445,40.43737634000001,39.96047153,8.48009963,61.08595558,63.301966306666664,50.30069654333334,18.43059774,23.53578027,42.26340476,58.18351079,45.323865384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0507685,0.0,0.0
BV898_16462,60.21888705,19.519518159,45.70698979,25.99183609,15.4950949935,34.66294172,12.852383848,11.88014019,18.17164206,22.90723334,24.49161125666667,24.106333199999998,35.330673225,11.76789013,27.988376355,21.81881655,11.5325920358,0.0,0.0,0.0,0.0,0.0,111.7864056,0.0,0.0,0.0,0.0,0.0,0.0
BV898_16465,559.1753798,808.4249046833332,276.62236383333334,845.3535261,1261.6473785,775.49674403,1094.6899733333332,913.6907816,608.0564248999999,565.0450891,508.2625055333333,192.63728165666666,87.14470523,482.4834955,538.6591264,3280.095421,2556.6489630000005,4359.207578,2670.3149905,2887.0671425,2579.32841,2573.301051,882.5242547,1272.49787,920.3118233,2020.5682379999998,2640.281489,2114.810095,2185.323984
BV898_16494,333.7846882,302.8578465333333,120.21910594,226.5002859,105.923651535,82.627793075,147.19483968,115.5613636,139.97577479,45.81446668,151.75879086666666,44.04984711666666,26.011195185,82.37523094,71.749433015,116.3670216,140.93002366000002,0.0,0.0,0.0,0.0,0.0,129.4368907,0.0,150.3777489,0.0,95.24061483,80.30924413,30.3939358
BV898_16497,18.92593593,34.46261914333333,21.21750654,40.84431385,14.16344176,20.2734863105,8.872899480000001,4.320050977,3.9196540855000004,0.0,52.04191651,21.83723558,16.900075485,23.53578027,24.10370449,21.81881655,9.8751792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.83880286,18.51900844,0.0,0.0
BV898_16508,0.0,16.958482009,37.74207091666667,29.70495553,178.37703132000001,51.99441258,26.706083443,7.560089209,0.0,15.27148889,30.533001709999997,23.633803,53.96962932,47.07156054,27.988376355,58.18351079,48.345535639999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_16512,646.9229009,480.50597375000007,386.5392538666667,159.664136,113.489902,39.459426855,118.80523232666667,49.68058623,75.10945385,45.81446668,199.03137286666666,98.41620870000001,74.55582435,82.37523094,39.642391939999996,14.5458777,11.667042108,0.0,0.0,119.23688395,0.0,0.0,0.0,0.0,0.0,0.0,60.84817059,0.0,0.0
BV898_16515,17.2053963,21.478162604333335,41.315681930000004,25.99183609,12.287254955,7.73850059,14.351185520000001,0.0,7.483842385,0.0,33.98300242333334,7.390218306666667,0.0,11.76789013,23.30803117,14.5458777,13.6621953246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55702532,0.0,0.0
BV898_16518,0.0,35.141799385,24.35971778166667,19.80330369,33.3511206,17.33147086,2.4038923826666667,72.36085386,8.48009963,15.27148889,31.013165136666668,46.50361306666667,44.85850962,23.53578027,24.10370449,21.81881655,19.021197317800002,0.0,0.0,0.0,200.882275,0.0,0.0,0.0,90.22664934,0.0,0.0,91.01714335,0.0
BV898_16522,94.62967965,127.14374056333334,134.42034524333334,0.0,132.375205,82.948414915,42.3855191,1.080012744,14.96768477,15.27148889,84.71486422,30.593447723333338,27.95843413,105.9110112,59.86142457,58.18351079,90.786007172,0.0,0.0,0.0,64.28232798,0.0,0.0,0.0,0.0,0.0,142.8609222,0.0,82.06362667
BV898_16541,423.252749,547.5841452333333,332.6187869333333,220.3117535,390.7090782,112.81487152,182.08135817333334,106.9212617,38.696029615,99.26467781,201.0735119,255.83412843333335,186.5979192,258.893583,172.37661045,240.006982,189.15127528000002,0.0,0.0,206.6772655,0.0,0.0,0.0,0.0,0.0,80.24780523333334,60.84817059,0.0,0.0
BV898_16542,22.36701519,246.60468720999998,212.63567323333334,241.3527637,74.99410807000001,66.7044898355,58.79207016666667,144.7217077,50.74508276500001,83.99318892,185.55845986666668,173.67474545000002,137.219856665,94.14312108,106.80517453499999,218.1881655,207.62115559999998,0.0,69.76763275,174.8807631,409.7998409,228.1744774,241.2232963,129.4065631,258.6497281,74.03535506666667,129.6330591,444.3778175,261.3878479
BV898_16545,223.6701519,294.51130083333334,436.3257298666667,184.4182656,81.95475009500001,136.7972972,133.55693726666667,153.3618097,72.120682125,175.6221223,240.01967266666665,192.7990688333333,145.21717080000002,258.893583,228.4470579,218.1881655,297.22810296,0.0,127.2233303,292.34345365,257.1293119,0.0,217.6893162,0.0,138.347529,84.84475383333334,23.81015371,69.60134491,33.43332938
BV898_16557,37.85187186,30.038959166166666,39.74457631000001,87.87716011,0.0,15.477001175,31.38933611,0.0,0.0,0.0,34.47960511,14.447017273333332,18.638956085,23.53578027,7.769343725,14.5458777,5.128148306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.81015371,85.66319374,30.3939358
BV898_16558,316.5792919,168.33082023833333,107.12384646666665,100.2542249,38.919462865,69.32588344,110.59220711333334,25.92030586,63.640582495000004,15.27148889,78.50324937666666,67.33698977,66.97522691,82.37523094,55.97675271,123.6399604,85.26578270600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7313381,60.84817059,117.7868914,121.5757432
BV898_16559,154.8485667,49.24938618000001,31.7562834,40.84431385,43.39873799,19.185940545,16.94155482,11.88014019,22.59180738,7.635744447,28.69371567,9.85362441,3.686119548,0.0,18.3936931265,7.272938849,6.833554567999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_16561,461.1046209,1199.9086340333333,801.3349222333333,1143.640788,2190.869191,1689.3374760000002,1753.4325149999997,1370.536172,1829.220701,1236.9906,960.0432186666667,1128.8057158,1296.665281,3518.59915,1887.9048975,5076.511317,6454.418621999999,5235.485946,4650.258986,5601.3344665,3487.316293,3726.849798,3477.145564,3558.680484,7242.192387,5919.222418,4825.524485,5964.299864,3480.105649
BV898_16562,135.9226308,42.914657668,99.69371945333334,112.6312897,7.8686263535,34.66294172,62.73899666333333,27.0003186,0.0,53.45021113,88.08707734666666,50.87038098333333,52.230748715000004,47.07156054,33.698387714999996,43.63763309,85.061125404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.2719792,61.1671481,0.0,37.47764726,30.3939358
BV898_16598,27.52863408,115.95888264833333,55.25201231,39.60660737,42.06708476,25.069971445,45.15990150266668,36.7204333,12.9002649485,53.45021113,34.42516708333333,42.47990465666666,18.638956085,11.76789013,15.538687445,7.272938849,36.41506231199999,0.0,0.0,0.0,0.0,0.0,82.36893044,0.0,48.12087965,0.0,58.20259795,26.76974804,0.0
BV898_16599,879.195751,597.5416434666666,628.7450555666668,573.0581004,556.37175865,202.41424125,246.86907043333335,245.1628929,221.21734800000002,267.2510556,637.2571476333333,290.5390035333333,182.0783663,47.07156054,199.475618715,378.1928202,338.60714082000004,377.1324622,0.0,0.0,112.494074,139.4399584,0.0,64.70328153,0.0,49.328345266666666,108.468478,32.12369765,121.5757432
BV898_16600,381.9597979,377.4642384333333,376.0415556666667,250.016709,201.31665541,235.2227133,230.5006473,213.8425233,110.325730935,259.6153112,363.5361916,293.8597511333333,261.85083245,211.8220224,220.4437213,21.81881655,39.328716459999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.06184883,15.1969679
BV898_16611,10.32323778,32.673879509,45.204113936666666,0.0,52.11470215,45.34345776,9.61556953,23.76028037,0.0,38.17872223,28.02867864,50.10638806,46.180673525,58.83945067,23.07403831,87.27526619,72.052534348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.58229054,0.0,0.0
BV898_16615,156.5691063,52.54886982,76.98377137666667,54.45908514,37.164140724999996,42.40144231,19.95224899333333,24.84029312,91.157831645,91.62893336,50.90208618333333,50.63411588333333,26.011195185,11.76789013,37.583059575,29.0917554,29.310209817999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_16616,225.3906915,147.13906546666666,128.59488523333334,128.721474,50.298733490000004,54.936428035,39.126806252,18.36021665,48.107011595,22.90723334,118.59103051,68.47995950666667,31.644553679999998,23.53578027,45.3524033,29.0917554,32.354093876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_16618,449.0608434,432.88076995,408.6020199666666,81.68862771,52.59901758,31.72092627,26.54403352,45.36053525,13.185590619000001,15.27148889,176.17977470666665,50.30069654333334,35.122314880000005,129.4467915,142.469199855,116.3670216,224.76062754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.84817059,112.4329418,54.70908444
BV898_16640,153.1280271,39.438157821666664,34.028507080000004,25.99183609,25.179690004999998,31.72092627,42.008717526,5.400063721,31.85774391,0.0,39.91576669666667,14.683282373333332,0.0,23.53578027,15.538687445,36.36469425,48.08297784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.27575506
BV898_16643,91.18860039,129.67777211666666,252.21692270000003,157.188723,156.64733909,104.755749065,45.095831276333335,244.0828802,32.854001155,206.1651001,140.33721700333334,196.01322686666666,258.5814296,82.37523094,108.39652113,145.458777,115.83080641200002,0.0,390.95907145,0.0,104.458783,0.0,458.9126124,0.0,0.0,163.91289693333331,21.16458107,64.2473953,45.5909037
BV898_16648,12.04377741,18.443414813500002,31.208304843333334,3.713119441,0.0,14.389455405,6.50402878,11.88014019,7.268656825,22.90723334,3.022485271333333,4.829657963333333,24.27231458,0.0,11.654015585,21.81881655,23.57882944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4895424,105.8229054,203.4500851,75.9848395
BV898_16649,197.8620575,217.78082250666668,269.3200277,63.1230305,70.27310361,245.26198564999999,275.7772217333333,153.3618097,29.650043864,106.9004223,219.5797109,229.78247686666666,94.93366103,152.9825718,128.28786617,138.1858381,143.42588093799998,0.0,0.0,190.7790143,0.0,177.469038,0.0,0.0,0.0,0.0,31.74687161,0.0,0.0
BV898_16650,67.10104557,144.60635538333332,71.51404639666667,160.9018424,122.93276772,34.66294172,65.24376794999999,64.80076465,56.09136522,22.90723334,94.15027719,42.577058896666664,9.319478043,58.83945067,57.240411731500004,116.3670216,132.72955729400002,0.0,0.0,174.8807631,48.21174599,304.2326366,0.0,0.0,24.06043982,79.2184011,47.62030742,53.53949609,36.47272296
BV898_16652,160.0101856,171.34187788333335,196.7798549,68.07385642,30.203498705,32.808472035,24.521193518999997,48.60057349,7.483842385,38.17872223,81.47487669666667,109.39956185,48.336270825,35.3036704,77.45944437499999,80.00232734,61.242148128,0.0,0.0,0.0,120.529365,0.0,0.0,0.0,0.0,0.0,105.8229054,58.89344569,109.4181689
